duration,protocol,in_packets,in_bytes,out_packets,out_bytes
4581.103,ICMP,4767606,7097467876,4773514,7106209476
4591.175,ICMP,4779366,7114921508,4779354,7114957444
4601.206,ICMP,4791071,7132345614,4791059,7132381550
4606.182,ICMP,4796901,7141079554,4802775,7149769678
4616.255,ICMP,4808671,7158547214,4808659,7158583150
4626.286,ICMP,4820420,7176036824,4820408,7176072760
4631.261,ICMP,4826260,7184784792,4832168,7193526392
4641.331,ICMP,4838064,7202303928,4838063,7202356518
4651.366,ICMP,4849769,7219728034,4849757,7219763970
4656.342,ICMP,4855605,7228471058,4861473,7237152098
4666.414,ICMP,4867413,7245995138,4867409,7246043186
4676.445,ICMP,4879250,7263615756,4879238,7263651692
4681.427,ICMP,4885089,7272363322,4890823,7280843350
4691.501,ICMP,4896456,7289227904,4896466,7289298620
4701.544,ICMP,4907896,7306258944,4907896,7306314520
4706.523,ICMP,4913658,7314892516,4919469,7323486538
4716.594,ICMP,4925937,7333115626,4925935,7333168174
4726.627,ICMP,4937597,7350474186,4937600,7350534304
4731.607,ICMP,4943304,7359025600,4949170,7367701780
4741.680,ICMP,4955022,7376413812,4955046,7376505724
4751.713,ICMP,4966726,7393837876,4966753,7393934330
4756.690,ICMP,4972508,7402500256,4978475,7411327486
4766.765,ICMP,4984327,7420039518,4984351,7420131430
4776.800,ICMP,4996164,7437660136,4996151,7437696030
4781.777,ICMP,5001950,7446330044,5007824,7455018696
4791.849,ICMP,5013676,7463730728,5013682,7463795388
4801.879,ICMP,5025425,7481220338,5025424,7481274400
4807.052,ICMP,5031220,7489902760,5036998,7498447932
4817.127,ICMP,5042850,7507159964,5042836,7507195816
4827.160,ICMP,5054599,7524649574,5054585,7524685426
4832.136,ICMP,5060441,7533403514,5066347,7542139142
4842.205,ICMP,5072243,7550916678,5072241,7550970698
4852.234,ICMP,5084080,7568537296,5084066,7568573148
4857.210,ICMP,5090006,7577416188,5095960,7586223376
4867.280,ICMP,5101812,7594935408,5101798,7594971260
4877.318,ICMP,5114133,7613276570,5114138,7613341188
4882.293,ICMP,5120059,7622155462,5125925,7630831642
4892.362,ICMP,5131821,7639609178,5131847,7639705590
4902.392,ICMP,5143613,7657164250,5143599,7657200102
4907.368,ICMP,5149485,7665963610,5155318,7674588356
4917.435,ICMP,5161170,7683300388,5161198,7683399828
4927.468,ICMP,5172919,7700789998,5172947,7700890910
4932.445,ICMP,5178888,7709734352,5184755,7718410574
4942.521,ICMP,5190651,7727188110,5190663,7727264798
