duration,ip_proto,out_packets,out_bytes,in_packets,in_bytes,label
30.02200000000002,TCP,2449875,107208456270,1627998,107447844,0
30.02199999999999,TCP,2521279,110330454310,1674288,110502996,0
30.019999999999982,TCP,2558090,111940678172,1698578,112106148,0
30.021000000000015,TCP,2464965,107864222762,1637292,108061248,0
30.021000000000015,TCP,2614829,114424830202,1729510,114147636,0
30.020999999999958,TCP,2537767,111051651358,1686238,111291708,0
30.021000000000015,TCP,2583914,113070978364,1715875,113247726,0
30.02199999999999,TCP,2572504,112570513704,1710268,112877688,0
30.023000000000025,TCP,2578506,112832791668,1714368,113148264,0
30.02199999999999,TCP,2544045,111325482626,1692375,111696726,0
30.021000000000015,TCP,2568827,112410886718,1708203,112741398,0
30.02199999999999,TCP,2564936,112239843072,1705770,112580796,0
30.021000000000015,TCP,2578061,112812970426,1713886,113116452,0
30.020999999999958,TCP,2596398,113614899516,1726859,113972670,0
30.021000000000072,TCP,2453094,107345179836,1630568,107617464,0
30.021999999999935,TCP,2552997,111717716594,1695637,111912018,0
30.022000000000048,TCP,2527303,110592012478,1679095,110820246,0
30.021999999999935,TCP,2521575,110342271078,1677276,110700192,0
30.021000000000072,TCP,2636362,115364332932,1750527,115534758,0
30.021999999999935,TCP,2525363,110512389646,1677772,110732928,0
30.022000000000048,TCP,2612145,114304263050,1733938,114439884,0
30.020999999999958,TCP,2497598,109293881692,1659511,109527702,0
30.019999999999982,TCP,2532536,110822324056,1683395,111104046,0
30.022000000000048,TCP,2554420,111780528112,1696745,111985170,0
30.020999999999958,TCP,2627710,114986471524,1745280,115188456,0
30.022000000000048,TCP,2446162,107042798348,1627398,107408244,0
30.020999999999958,TCP,2571061,112507503154,1709830,112848780,0
30.022000000000048,TCP,2451264,107265171048,1628990,107513316,0
30.021999999999935,TCP,2543266,111289648580,1691339,111628374,0
30.022000000000048,TCP,2577499,112791240542,1712212,113005980,0
30.021000000000072,TCP,2545567,111390922870,1689729,111522114,0
30.019999999999982,TCP,2581088,112946601504,1715374,113214660,0
30.021999999999935,TCP,2587763,113237693862,1721019,113587254,0
30.021999999999935,TCP,2544672,111353573392,1687822,111396204,0
30.019999999999982,TCP,2569622,112447246108,1704807,112517238,0
30.021000000000186,TCP,2488590,108898432364,1654309,109184346,0
30.019999999999982,TCP,2506744,109692026704,1665316,109910832,0
30.020999999999958,TCP,2526154,110541342828,1677323,110703270,0
30.021999999999935,TCP,2501167,109448651134,1661293,109645314,0
30.019000000000005,TCP,2478655,108464189750,1647315,108722766,0
30.020999999999958,TCP,2489387,108934857822,1653461,109128378,0
30.020999999999958,TCP,2531630,110782614604,1679621,110854962,0
30.022000000000162,TCP,2560114,112028696612,1697505,112035282,0
30.020999999999958,TCP,2569972,112460638552,1705622,112571040,0
30.020999999999958,TCP,2594645,113539155274,1720856,113576472,0
30.020999999999958,TCP,2638653,115464819378,1749452,115463808,0
30.021000000000186,TCP,2562079,112113170782,1701784,112317720,0
